Date,Close,High,Low,Open,Volume
2019-06-19,58564.71875,59117.9296875,58526.37109375,58629.08984375,0
2019-06-20,58973.62109375,59128.46875,58564.71875,58564.71875,0
2019-06-21,58941.46875,59181.23046875,58698.359375,58973.62109375,0
2019-06-24,58756.01171875,59273.23046875,58523.55859375,58941.46875,0
2019-06-25,58343.23046875,58758.01953125,58246.5390625,58756.01171875,0
2019-06-26,58421.71875,58579.078125,58261.8203125,58343.23046875,0
2019-06-27,58066.6484375,58746.80859375,58066.6484375,58421.71875,0
2019-06-28,58203.83984375,58264.28125,57999.5,58066.6484375,0
2019-07-01,58472.51953125,58987.51953125,58203.83984375,58203.83984375,0
2019-07-02,58092.48046875,58668.83984375,57994.921875,58472.51953125,0
2019-07-03,58012.1796875,58216.1484375,57917.5,58092.48046875,0
2019-07-04,57829.46875,58092.55859375,57607.91015625,58012.1796875,0
2019-07-05,57589.8203125,57829.46875,57500.91015625,57829.46875,0
2019-07-08,57731.3984375,57794.26171875,57402.140625,57589.8203125,0
2019-07-09,56963.80078125,57731.3984375,56923.8515625,57731.3984375,0
2019-07-10,57597.87109375,57852.609375,56963.80078125,56963.80078125,0
2019-07-11,57273.140625,58033.390625,57132.05859375,57597.87109375,0
2019-07-12,57277.3515625,57548.25,57162.23046875,57273.140625,0
2019-07-15,57537.23046875,57537.23046875,57038.01953125,57277.3515625,0
2019-07-16,58052.71875,58052.71875,57394.1015625,57537.23046875,0
2019-07-17,57636.01171875,58067.9609375,57560.609375,58052.71875,0
2019-07-18,57872.53125,58019.05859375,57292.19921875,57636.01171875,0
2019-07-19,58248.73046875,58554.01171875,57872.53125,57872.53125,0
2019-07-22,58015.08984375,58253.421875,57805.421875,58248.73046875,0
2019-07-23,58309.58984375,58528.12109375,58015.08984375,58015.08984375,0
2019-07-24,57718.1015625,58344.2109375,57625.421875,58309.58984375,0
2019-07-25,57662.890625,58287.30859375,57413.01953125,57718.1015625,0
2019-07-26,57570.5390625,57736.51171875,57415.7109375,57662.890625,0
2019-07-29,58034.76953125,58062.0,57570.5390625,57570.5390625,0
2019-07-30,57241.55078125,58159.0703125,57081.109375,58034.76953125,0
2019-07-31,56784.609375,57241.55078125,56784.609375,57241.55078125,0
2019-08-01,57223.609375,57223.609375,56218.69921875,56784.609375,0
2019-08-02,56273.921875,57223.609375,55893.37109375,57223.609375,0
2019-08-05,54975.37890625,56273.921875,54855.4609375,56273.921875,0
2019-08-06,55062.01171875,55516.46875,54954.9296875,54975.37890625,0
2019-08-07,55225.3203125,55451.6484375,55002.94921875,55062.01171875,0
2019-08-08,55535.23828125,55870.62109375,55225.3203125,55225.3203125,0
2019-08-12,55371.53125,56091.76171875,55273.76171875,55535.23828125,0
2019-08-13,55191.96875,55371.53125,54840.94921875,55371.53125,0
2019-08-14,54029.4296875,55191.96875,53924.140625,55191.96875,0
2019-08-15,53840.9296875,54256.6015625,53260.46875,54029.4296875,0
2019-08-16,53874.51953125,53885.33984375,53477.30078125,53840.9296875,0
2019-08-19,54386.30859375,54628.6796875,53874.51953125,53874.51953125,0
2019-08-20,54280.80078125,54623.75,54114.609375,54386.30859375,0
2019-08-21,54638.03125,54674.6796875,54079.12109375,54280.80078125,0
2019-08-22,54187.9296875,54711.87109375,54049.25,54638.03125,0
2019-08-23,53995.8203125,54387.01171875,53756.3984375,54187.9296875,0
2019-08-26,53811.890625,54084.55078125,53448.3984375,53995.8203125,0
2019-08-27,53895.75,53947.921875,53529.16015625,53811.890625,0
2019-08-28,54255.62109375,54255.62109375,53566.33984375,53895.75,0
2019-08-29,54411.46875,54867.0703125,54212.87109375,54255.62109375,0
2019-08-30,55259.5703125,55305.44140625,54282.609375,54411.46875,0
2019-09-02,54785.1796875,55353.44140625,54785.1796875,55259.5703125,0
2019-09-03,54742.0703125,54804.73828125,54357.12890625,54785.1796875,0
2019-09-04,54907.171875,55102.8203125,54644.33984375,54742.0703125,0
2019-09-05,55476.359375,55738.48046875,54907.171875,54907.171875,0
2019-09-06,55591.08984375,55934.12890625,55335.73046875,55476.359375,0
2019-09-09,55523.0703125,55771.078125,55289.1015625,55591.08984375,0
2019-09-10,55335.80859375,55523.0703125,55003.80078125,55523.0703125,0
2019-09-11,56243.78125,56243.78125,54344.75,55335.80859375,0
2019-09-12,56781.94140625,57044.87890625,56243.78125,56243.78125,0
2019-09-13,57123.78125,57387.71875,56726.8515625,56781.94140625,0
2019-09-16,57853.8984375,57853.8984375,57123.78125,57123.78125,0
2019-09-17,56895.23046875,57853.8984375,56895.23046875,57853.8984375,0
2019-09-18,56220.41015625,56895.23046875,56029.80078125,56895.23046875,0
2019-09-19,56123.828125,56226.9609375,55731.62109375,56220.41015625,0
2019-09-20,56406.890625,56604.078125,56123.828125,56123.828125,0
2019-09-23,55622.80078125,56434.73828125,55357.87890625,56406.890625,0
2019-09-25,54876.828125,55622.80078125,54623.078125,55622.80078125,0
2019-09-26,55271.37890625,55628.69921875,54876.828125,54876.828125,0
2019-09-27,55209.03125,55470.62890625,55057.73828125,55271.37890625,0
2019-09-30,54824.96875,55270.1796875,54624.53125,55209.03125,0
2019-10-01,54945.890625,55106.578125,54691.5,54824.96875,0
2019-10-02,54003.8203125,54945.890625,53919.98046875,54945.890625,0
2019-10-03,53727.2890625,54024.21875,53537.69140625,54003.8203125,0
2019-10-04,53993.87109375,54121.8203125,53727.2890625,53727.2890625,0
2019-10-07,54714.75,54770.33984375,53960.03125,53993.87109375,0
2019-10-08,54532.6796875,54797.37890625,54450.328125,54714.75,0
2019-10-09,54339.46875,54535.44921875,54205.1796875,54532.6796875,0
2019-10-10,55071.76953125,55122.55859375,54339.46875,54339.46875,0
2019-10-11,55537.01953125,55753.98046875,55071.76953125,55071.76953125,0
2019-10-14,55219.2109375,55672.7109375,54947.9609375,55537.01953125,0
2019-10-15,55573.7890625,55624.5390625,55219.2109375,55219.2109375,0
2019-10-16,56090.51171875,56125.37109375,55350.8515625,55573.7890625,0
2019-10-17,55993.421875,56576.80078125,55933.75,56090.51171875,0
2019-10-18,55722.7890625,56076.71875,55722.7890625,55993.421875,0
2019-10-21,56110.78125,56261.9609375,55630.26171875,55722.7890625,0
2019-10-22,55936.828125,56254.390625,55860.53125,56110.78125,0
2019-10-23,55571.44921875,55936.828125,55361.7890625,55936.828125,0
2019-10-24,55478.44921875,56069.48828125,55426.87890625,55571.44921875,0
2019-10-25,55141.98046875,55680.23828125,54983.53125,55478.44921875,0
2019-10-28,55761.98046875,55933.03125,55141.98046875,55141.98046875,0
2019-10-29,55716.69140625,55944.4609375,55399.3515625,55761.98046875,0
2019-10-30,55872.6015625,55925.48828125,54770.1015625,55716.69140625,0
2019-10-31,56425.109375,56775.23828125,55872.6015625,55872.6015625,0
2019-11-01,56650.01171875,56744.1484375,56353.23046875,56425.109375,0
2019-11-04,56928.87109375,56984.37109375,56650.01171875,56650.01171875,0
2019-11-05,57246.91015625,57420.33984375,56928.87109375,56928.87109375,0
2019-11-06,57652.578125,57869.44921875,57126.078125,57246.91015625,0
2019-11-07,57483.0,58018.12109375,57414.44921875,57652.578125,0
2019-11-08,56617.01953125,57483.0,56498.9609375,57483.0,0
2019-11-11,56174.9296875,56617.01953125,55930.5,56617.01953125,0
2019-11-12,56399.1015625,56624.26953125,56174.9296875,56174.9296875,0
2019-11-13,56338.328125,56417.9609375,55924.19921875,56399.1015625,0
2019-11-14,56235.94140625,56511.41015625,56161.5390625,56338.328125,0
2019-11-15,56054.76953125,56466.05078125,56034.94140625,56235.94140625,0
2019-11-18,56467.03125,56798.91015625,56054.76953125,56054.76953125,0
2019-11-19,57372.55078125,57382.7890625,56467.03125,56467.03125,0
2019-11-20,57313.44140625,57372.55078125,56904.1796875,57372.55078125,0
2019-11-21,56540.25,57313.44140625,56449.91015625,57313.44140625,0
2019-11-22,56759.62109375,56887.71875,56311.71875,56540.25,0
2019-11-25,56747.87890625,57068.01953125,56603.9296875,56759.62109375,0
2019-11-26,56053.37890625,56904.859375,56053.37890625,56747.87890625,0
2019-11-27,56173.859375,56606.55859375,56053.37890625,56053.37890625,0
2019-11-28,55702.44921875,56173.859375,55702.44921875,56173.859375,0
2019-11-29,55349.01171875,55702.44921875,55057.26953125,55702.44921875,0
2019-12-02,54814.0703125,55504.921875,54740.609375,55349.01171875,0
2019-12-03,54485.41015625,54814.0703125,54413.83984375,54814.0703125,0
2019-12-04,55022.87109375,55155.58984375,54429.96875,54485.41015625,0
2019-12-05,54779.76171875,55180.87109375,54695.5703125,55022.87109375,0
2019-12-06,55307.30859375,55416.21875,54779.76171875,54779.76171875,0
2019-12-09,55269.19921875,55515.19140625,55052.98828125,55307.30859375,0
2019-12-10,55417.9296875,55430.23828125,54632.05078125,55269.19921875,0
2019-12-11,55766.44921875,55766.44921875,55413.01171875,55417.9296875,0
2019-12-12,55824.078125,56200.96875,55730.3984375,55766.44921875,0
2019-12-13,56749.12109375,57128.30859375,55824.078125,55824.078125,0
2019-12-17,57326.1796875,57808.46875,56749.12109375,56749.12109375,0
2019-12-18,57767.80859375,58022.3515625,57326.1796875,57326.1796875,0
2019-12-19,57558.921875,58046.46875,57439.359375,57767.80859375,0
2019-12-20,57411.2109375,57756.75,57259.4609375,57558.921875,0
2019-12-23,57092.8515625,57411.2109375,56802.91015625,57411.2109375,0
2019-12-24,57244.87109375,57250.46875,56964.33984375,57092.8515625,0
2019-12-27,57430.69921875,57923.1484375,57244.87109375,57244.87109375,0
2019-12-30,57703.55859375,57717.8515625,57281.421875,57430.69921875,0
2019-12-31,57084.1015625,57703.55859375,57084.1015625,57703.55859375,0
2020-01-02,57718.0,57932.1796875,57084.1015625,57084.1015625,0
2020-01-03,57810.0,57924.19921875,57419.75,57718.0,0
2020-01-06,57195.3515625,57810.0,57001.91015625,57810.0,0
2020-01-07,57384.41015625,57514.578125,56939.80859375,57195.3515625,0
2020-01-08,57322.328125,57411.76953125,57083.30078125,57384.41015625,0
2020-01-09,57128.6796875,57737.9296875,57026.2109375,57322.328125,0
2020-01-10,57484.83984375,57514.578125,57128.6796875,57128.6796875,0
2020-01-13,57572.71875,57808.69921875,57367.05859375,57484.83984375,0
2020-01-14,57967.12890625,57967.12890625,57572.71875,57572.71875,0
2020-01-15,58063.58984375,58243.2890625,57724.328125,57967.12890625,0
2020-01-16,58217.4296875,58328.8984375,57897.94140625,58063.58984375,0
2020-01-17,59001.87109375,59098.55859375,58217.4296875,58217.4296875,0
2020-01-20,58850.41015625,59104.609375,58809.05859375,59001.87109375,0
2020-01-21,57976.390625,58850.41015625,57633.44140625,58850.41015625,0
2020-01-22,57918.890625,58399.671875,57897.75,57976.390625,0
2020-01-23,56894.671875,57918.890625,56867.91015625,57918.890625,0
2020-01-24,57261.0390625,57350.51171875,56894.671875,56894.671875,0
2020-01-27,55902.94140625,57261.0390625,55772.87109375,57261.0390625,0
2020-01-28,55748.23828125,56076.078125,55529.328125,55902.94140625,0
2020-01-29,56370.71875,56637.55078125,55748.23828125,55748.23828125,0
2020-01-30,56590.9296875,56618.28125,55656.5703125,56370.71875,0
2020-01-31,56079.5390625,56590.9296875,55932.890625,56590.9296875,0
2020-02-03,55828.48828125,56195.6484375,55772.41015625,56079.5390625,0
2020-02-04,56817.03125,56893.23046875,55828.48828125,55828.48828125,0
2020-02-05,57426.19921875,57532.53125,56799.08984375,56817.03125,0
2020-02-06,57531.48828125,57848.73828125,57426.19921875,57426.19921875,0
2020-02-07,57276.48828125,57661.9609375,57065.26171875,57531.48828125,0
2020-02-10,56847.73828125,57276.48828125,56793.69140625,57276.48828125,0
2020-02-11,56981.19921875,57323.73046875,56753.76953125,56847.73828125,0
2020-02-12,57744.12890625,57964.55859375,56885.578125,56981.19921875,0
2020-02-13,57835.69140625,58195.12109375,57583.80859375,57744.12890625,0
2020-02-14,57861.76171875,57992.30078125,57590.01171875,57835.69140625,0
2020-02-17,58187.9609375,58270.71875,57861.76171875,57861.76171875,0
2020-02-18,57714.66015625,58187.9609375,57483.609375,58187.9609375,0
2020-02-19,57940.96875,58017.5,57714.66015625,57714.66015625,0
2020-02-20,57793.03125,58270.48828125,57739.19921875,57940.96875,0
2020-02-21,57336.2109375,57793.03125,56878.16015625,57793.03125,0
2020-02-24,54881.55859375,57336.2109375,54725.19140625,57336.2109375,0
2020-02-25,54809.51171875,55496.51171875,54697.9609375,54881.55859375,0
2020-02-26,55047.19921875,55254.921875,53643.2109375,54809.51171875,0
2020-02-27,53444.828125,55047.19921875,53420.578125,55047.19921875,0
2020-02-28,51038.1796875,53444.828125,50875.078125,53444.828125,0
2020-03-02,51840.08984375,52989.69140625,51038.1796875,51038.1796875,0
2020-03-03,52957.8515625,53379.421875,51840.08984375,51840.08984375,0
2020-03-04,52926.75,53380.80859375,52726.05078125,52957.8515625,0
2020-03-05,52936.26953125,53733.7890625,52677.140625,52926.75,0
2020-03-06,52064.71875,52936.26953125,51506.05078125,52936.26953125,0
2020-03-09,48819.55078125,52064.71875,48588.671875,52064.71875,0
2020-03-10,49466.01171875,50533.828125,48819.55078125,48819.55078125,0
2020-03-11,49074.08984375,50079.01171875,48936.28125,49466.01171875,0
2020-03-12,44303.46875,49074.08984375,44078.6015625,49074.08984375,0
2020-03-13,44177.62890625,45864.16015625,44069.1015625,44303.46875,0
2020-03-16,40500.23046875,44177.62890625,38784.33984375,44177.62890625,0
2020-03-17,41579.578125,41932.23828125,40390.37890625,40500.23046875,0
2020-03-18,38604.87890625,41579.578125,38145.51171875,41579.578125,0
2020-03-19,37963.01171875,39145.1796875,37177.921875,38604.87890625,0
2020-03-20,40272.0,41195.51953125,37963.01171875,37963.01171875,0
2020-03-23,38267.2109375,40272.0,37461.6796875,40272.0,0
2020-03-24,41149.3515625,41168.390625,38267.2109375,38267.2109375,0
2020-03-25,43278.25,44206.328125,41149.3515625,41149.3515625,0
2020-03-26,45046.3515625,45391.37890625,43044.94921875,43278.25,0
2020-03-27,42946.828125,45046.3515625,42644.66015625,45046.3515625,0
2020-03-30,43413.62890625,43989.921875,42714.19921875,42946.828125,0
2020-03-31,44490.30859375,44572.2890625,43413.62890625,43413.62890625,0
2020-04-01,43732.44140625,44490.30859375,42947.12109375,44490.30859375,0
2020-04-02,45060.69140625,45370.921875,43732.44140625,43732.44140625,0
2020-04-03,44598.69921875,45060.69140625,44142.390625,45060.69140625,0
2020-04-06,46240.3515625,46562.33984375,44598.69921875,44598.69921875,0
2020-04-07,47496.71875,48318.9609375,46240.3515625,46240.3515625,0
2020-04-08,46689.8984375,47496.71875,46376.328125,47496.71875,0
2020-04-09,48011.55859375,48016.30078125,46583.140625,46689.8984375,0
2020-04-14,49874.51171875,49941.19140625,48011.55859375,48011.55859375,0
2020-04-15,48301.28125,49874.51171875,47977.9609375,49874.51171875,0
2020-04-16,48245.109375,48991.078125,48215.078125,48301.28125,0
2020-04-17,49134.6484375,49804.66015625,48245.109375,48245.109375,0
2020-04-20,48849.51953125,49343.421875,48255.05078125,49134.6484375,0
2020-04-21,47628.87109375,48849.51953125,47264.12109375,48849.51953125,0
2020-04-22,48108.48828125,48216.671875,47596.33984375,47628.87109375,0
2020-04-23,49601.8203125,49682.5703125,48108.48828125,48108.48828125,0
2020-04-24,49527.23046875,49653.05078125,48900.0,49601.8203125,0
2020-04-28,50029.21875,50349.109375,49494.30078125,49527.23046875,0
2020-04-29,50857.25,50857.25,49976.51953125,50029.21875,0
2020-04-30,50336.71875,51227.87890625,50068.16015625,50857.25,0
2020-05-04,49186.58984375,50336.71875,48366.48828125,50336.71875,0
2020-05-05,49184.16015625,49775.41015625,48969.73046875,49186.58984375,0
2020-05-06,49831.98828125,49892.30078125,48914.44921875,49184.16015625,0
2020-05-07,50019.69921875,50261.0703125,49596.41015625,49831.98828125,0
2020-05-08,51003.578125,51126.48828125,50019.69921875,50019.69921875,0
2020-05-11,50202.8515625,51292.51953125,50142.2109375,51003.578125,0
2020-05-12,50319.41015625,50795.4609375,50202.8515625,50202.8515625,0
2020-05-13,50152.05078125,50690.0,49326.66015625,50319.41015625,0
2020-05-14,49113.05859375,50152.05078125,48804.94921875,50152.05078125,0
2020-05-15,49628.71875,50050.62890625,49113.05859375,49113.05859375,0
2020-05-18,51382.05859375,51382.05859375,49628.71875,49628.71875,0
2020-05-19,51950.140625,52056.30859375,51382.05859375,51382.05859375,0
2020-05-20,52142.75,52231.5703125,51770.19921875,51950.140625,0
2020-05-21,51022.76171875,52142.75,51022.76171875,52142.75,0
2020-05-22,50147.2109375,51022.76171875,49530.828125,51022.76171875,0
2020-05-25,50074.2109375,50356.6015625,49814.1015625,50147.2109375,0
2020-05-26,50602.5,50819.37890625,50074.2109375,50074.2109375,0
2020-05-27,50495.94921875,50935.828125,50307.171875,50602.5,0
2020-05-28,51389.12109375,51389.12109375,50447.41015625,50495.94921875,0
2020-05-29,50483.0,51389.12109375,50399.23046875,51389.12109375,0
2020-06-01,50929.58984375,51766.80859375,50483.0,50483.0,0
2020-06-02,52496.859375,52715.78125,50929.58984375,50929.58984375,0
2020-06-03,53645.28125,53645.28125,52496.859375,52496.859375,0
2020-06-04,53204.7890625,53673.140625,53040.96875,53645.28125,0
2020-06-05,54722.37890625,54909.73046875,53204.7890625,53204.7890625,0
2020-06-08,54684.3203125,54912.51953125,54293.62109375,54722.37890625,0
2020-06-09,54483.48046875,54898.19921875,54078.01171875,54684.3203125,0
2020-06-10,53672.62890625,54823.37890625,53508.94921875,54483.48046875,0
2020-06-11,53295.30078125,53672.62890625,52398.37109375,53672.62890625,0
2020-06-12,53639.640625,53734.0,52190.3515625,53295.30078125,0
2020-06-15,52270.19921875,53639.640625,51965.94921875,53639.640625,0
2020-06-17,54027.421875,54040.12109375,52270.19921875,52270.19921875,0
2020-06-18,53941.21875,54315.7109375,53495.12109375,54027.421875,0
2020-06-19,54224.3984375,54651.87109375,53941.21875,53941.21875,0
2020-06-22,54230.171875,54678.69921875,54063.30078125,54224.3984375,0
2020-06-23,55474.9296875,55627.05859375,54230.171875,54230.171875,0
2020-06-24,54447.73046875,55635.94921875,54275.33984375,55474.9296875,0
2020-06-25,53914.05078125,54447.73046875,53650.30859375,54447.73046875,0
2020-06-26,53648.05078125,54375.140625,53632.33984375,53914.05078125,0
2020-06-29,54141.5,54240.75,53335.3515625,53648.05078125,0
2020-06-30,54362.359375,54561.41015625,54048.109375,54141.5,0
2020-07-01,53787.71875,54568.05859375,53572.96875,54362.359375,0
2020-07-02,54617.19140625,54963.53125,53787.71875,53787.71875,0
2020-07-03,54521.8984375,54925.3515625,54403.66015625,54617.19140625,0
2020-07-06,54846.28125,55291.1796875,54521.8984375,54521.8984375,0
2020-07-07,55243.80078125,55292.33984375,54606.83984375,54846.28125,0
2020-07-08,55870.69140625,55920.5390625,55243.80078125,55243.80078125,0
2020-07-09,55787.8984375,56515.8203125,55787.8984375,55870.69140625,0
2020-07-10,55417.890625,55925.94921875,54999.48046875,55787.8984375,0
2020-07-13,56199.4609375,56283.921875,55417.890625,55417.890625,0
2020-07-14,55531.05078125,56199.4609375,55053.578125,56199.4609375,0
2020-07-15,55947.05078125,56421.6796875,55531.05078125,55531.05078125,0
2020-07-16,55729.44921875,55947.05078125,54962.76953125,55947.05078125,0
2020-07-17,55911.80078125,55951.12890625,55637.859375,55729.44921875,0
2020-07-20,56265.359375,56455.44140625,55731.921875,55911.80078125,0
2020-07-21,56422.140625,57415.26171875,56265.359375,56265.359375,0
2020-07-22,55834.23828125,56488.5,55547.7890625,56422.140625,0
2020-07-23,56070.69921875,56446.87109375,55834.23828125,55834.23828125,0
2020-07-24,55645.6484375,56070.69921875,55300.109375,56070.69921875,0
2020-07-27,56326.19921875,56425.87890625,55645.6484375,55645.6484375,0
2020-07-28,56488.109375,56495.33984375,55973.390625,56326.19921875,0
2020-07-29,56707.73828125,56829.51171875,56312.66015625,56488.109375,0
2020-07-30,55844.8984375,57068.4296875,55720.78125,56707.73828125,0
2020-07-31,55721.80078125,56655.8984375,55662.96875,55844.8984375,0
2020-08-03,55829.3984375,56314.23828125,55420.12109375,55721.80078125,0
2020-08-04,56248.9296875,56368.28125,55829.3984375,55829.3984375,0
2020-08-05,57629.359375,57797.7890625,56248.9296875,56248.9296875,0
2020-08-06,57656.69140625,58092.12109375,57586.0,57629.359375,0
2020-08-07,56757.73046875,57654.37890625,56539.46875,57654.37890625,0
2020-08-11,57168.23828125,57676.48828125,56757.73046875,56757.73046875,0
2020-08-12,57417.28125,57610.2109375,56862.28125,57168.23828125,0
2020-08-13,57419.4609375,57459.5,56814.96875,57417.28125,0
2020-08-14,57077.48046875,57419.4609375,56923.80078125,57419.4609375,0
2020-08-17,57435.078125,57674.140625,57008.5390625,57077.48046875,0
2020-08-18,57025.16015625,57664.23828125,56891.71875,57435.078125,0
2020-08-19,56433.28125,57025.16015625,56387.23046875,57025.16015625,0
2020-08-20,55629.98046875,56433.28125,55267.3984375,56433.28125,0
2020-08-21,55949.921875,56416.51953125,55432.078125,55629.98046875,0
2020-08-24,56625.421875,57046.19921875,55949.921875,55949.921875,0
2020-08-25,56114.23046875,56853.19921875,56052.671875,56625.421875,0
2020-08-26,56572.23828125,56628.1796875,55853.359375,56114.23046875,0
2020-08-27,56869.671875,57368.37890625,56572.23828125,56572.23828125,0
2020-08-28,56057.1015625,56926.12890625,55820.9609375,56869.671875,0
2020-08-31,55476.109375,56515.390625,55308.8515625,56057.1015625,0
2020-09-01,55927.69140625,56478.48828125,55476.109375,55476.109375,0
2020-09-02,55861.87890625,56441.671875,55712.2890625,55927.69140625,0
2020-09-03,54522.3515625,55861.87890625,54491.44140625,55861.87890625,0
2020-09-04,53878.94921875,54596.109375,53684.890625,54522.3515625,0
2020-09-07,54400.28125,54512.62109375,53878.94921875,53878.94921875,0
2020-09-08,54438.8203125,54692.19921875,54111.55859375,54400.28125,0
2020-09-09,55211.33984375,55211.33984375,54438.8203125,54438.8203125,0
2020-09-10,55953.9609375,56327.3984375,55051.16015625,55211.33984375,0
2020-09-11,56087.83984375,56276.94921875,55780.4609375,55953.9609375,0
2020-09-14,56327.05078125,56658.9609375,56034.46875,56087.83984375,0
2020-09-15,56130.78125,56722.80078125,56014.0703125,56327.05078125,0
2020-09-16,55960.73828125,56245.4296875,55833.03125,56130.78125,0
2020-09-17,55035.6015625,55960.73828125,54785.08984375,55960.73828125,0
2020-09-18,54673.6484375,55266.62890625,54598.80078125,55035.6015625,0
2020-09-21,53319.078125,54673.6484375,53053.609375,54673.6484375,0
2020-09-22,53265.328125,53578.83984375,53059.140625,53319.078125,0
2020-09-23,54247.80859375,54641.5390625,53213.12109375,53265.328125,0
2020-09-25,53587.109375,54247.80859375,52963.6015625,54247.80859375,0
2020-09-28,54718.80078125,54916.3515625,53587.109375,53587.109375,0
2020-09-29,54506.87890625,54734.9296875,54352.328125,54718.80078125,0
2020-09-30,54264.9609375,54683.03125,54140.33984375,54506.87890625,0
2020-10-01,54446.78125,54815.94921875,54171.94921875,54264.9609375,0
2020-10-02,54219.23828125,54446.78125,53782.1796875,54446.78125,0
2020-10-05,54524.05078125,54698.859375,54219.23828125,54219.23828125,0
2020-10-06,54203.828125,54882.421875,54183.921875,54524.05078125,0
2020-10-07,54749.76953125,54749.76953125,54032.1015625,54203.828125,0
2020-10-08,54554.8515625,54870.69140625,54447.23828125,54749.76953125,0
2020-10-09,55182.98828125,55182.98828125,54554.8515625,54554.8515625,0
2020-10-12,55552.3515625,55767.1796875,55182.98828125,55182.98828125,0
2020-10-13,55054.53125,55599.3203125,54992.078125,55552.3515625,0
2020-10-14,55394.23046875,55470.73046875,55054.53125,55054.53125,0
2020-10-15,54843.9609375,55394.23046875,54359.640625,55394.23046875,0
2020-10-16,55047.26171875,55206.71875,54843.9609375,54843.9609375,0
2020-10-19,55161.03125,55404.80078125,55013.01953125,55047.26171875,0
2020-10-20,55271.75,55328.03125,54838.828125,55161.03125,0
2020-10-21,55345.48828125,55481.9609375,54936.328125,55271.75,0
2020-10-22,54796.421875,55345.48828125,54731.140625,55345.48828125,0
2020-10-23,55339.578125,55523.73046875,54796.421875,54796.421875,0
2020-10-26,54890.87890625,55339.578125,54819.7109375,55339.578125,0
2020-10-27,54079.4296875,55059.94921875,53986.37109375,54890.87890625,0
2020-10-28,52308.140625,54333.3984375,52273.2109375,54079.4296875,0
2020-10-29,51896.96875,52853.71875,51420.94921875,52308.140625,0
2020-10-30,51684.69921875,52028.7890625,51225.53125,51896.96875,0
2020-11-02,52618.0390625,52695.05859375,51684.69921875,51684.69921875,0
2020-11-03,53187.80859375,53597.19921875,52618.0390625,52618.0390625,0
2020-11-04,53656.2109375,53975.53125,52811.671875,53187.80859375,0
2020-11-05,55225.23828125,55239.01171875,53656.2109375,53656.2109375,0
2020-11-06,56387.0390625,56564.21875,54933.359375,55225.23828125,0
2020-11-09,57307.48828125,57952.01171875,56387.0390625,56387.0390625,0
2020-11-10,57672.12109375,57741.73046875,56671.01953125,57307.48828125,0
2020-11-11,57607.30078125,57843.76171875,57374.69140625,57672.12109375,0
2020-11-12,57031.19140625,57956.0390625,56934.8984375,57607.30078125,0
2020-11-13,57182.6015625,57209.6484375,56745.578125,57031.19140625,0
2020-11-16,57267.0,57585.76953125,57159.578125,57182.6015625,0
2020-11-17,57053.01171875,57505.44921875,56994.48046875,57267.0,0
2020-11-18,57323.671875,57522.37890625,56686.69921875,57053.01171875,0
2020-11-19,56753.48828125,57323.671875,56591.19921875,57323.671875,0
2020-11-20,56615.28125,56949.73046875,56459.1015625,56753.48828125,0
2020-11-23,57147.30859375,57435.8515625,56615.28125,56615.28125,0
2020-11-24,57761.921875,57885.4609375,57147.30859375,57147.30859375,0
2020-11-25,57742.19140625,57862.69921875,57522.83984375,57761.921875,0
2020-11-26,57923.69140625,58097.44140625,57741.41015625,57742.19140625,0
2020-11-27,57822.5,58128.80859375,57662.30859375,57923.69140625,0
2020-11-30,57091.890625,57822.5,56809.3515625,57822.5,0
2020-12-01,57509.71875,57712.359375,57091.890625,57091.890625,0
2020-12-02,58281.98046875,58281.98046875,57509.71875,57509.71875,0
2020-12-03,58947.48046875,59147.23046875,58281.98046875,58281.98046875,0
2020-12-04,59419.37109375,59468.12109375,58947.48046875,58947.48046875,0
2020-12-07,59527.69921875,59527.69921875,58999.0,59419.37109375,0
2020-12-08,59159.359375,59607.8515625,58976.12109375,59527.69921875,0
2020-12-09,59291.75,59669.66015625,59045.578125,59159.359375,0
2020-12-10,59282.76953125,59303.94140625,58875.48828125,59291.75,0
2020-12-11,59412.609375,59424.0703125,58908.640625,59282.76953125,0
2020-12-14,59508.80078125,59648.890625,59191.109375,59412.609375,0
2020-12-15,59478.26171875,59577.78125,59059.25,59508.80078125,0
2020-12-17,60544.30078125,60591.921875,59478.26171875,59478.26171875,0
2020-12-18,59788.12109375,60544.30078125,59788.12109375,60544.30078125,0
2020-12-21,58714.87109375,59788.12109375,58142.4296875,59788.12109375,0
2020-12-22,58619.75,58763.3984375,58349.71875,58714.87109375,0
2020-12-23,58986.71875,59047.41015625,58466.80078125,58619.75,0
2020-12-24,59175.80078125,59175.80078125,58764.16015625,58986.71875,0
2020-12-28,59006.0703125,59243.609375,58535.2109375,59175.80078125,0
2020-12-29,59246.3984375,59681.53125,58745.51171875,59006.0703125,0
2020-12-30,59634.9296875,60055.12890625,59246.3984375,59246.3984375,0
2020-12-31,59408.6796875,59634.9296875,58994.51171875,59634.9296875,0
2021-01-04,60479.421875,60479.421875,59408.6796875,59408.6796875,0
2021-01-05,60921.37109375,61169.5,60436.9296875,60479.421875,0
2021-01-06,61857.421875,61977.96875,60921.37109375,60921.37109375,0
2021-01-07,63042.87890625,63042.87890625,61857.421875,61857.421875,0
2021-01-08,63519.1796875,63829.19140625,63042.87890625,63042.87890625,0
