Date,Financials,Resources,Industrials,Consumer Goods
2023-01-04,38810.73046875,50733.25,32708.830078125,79201.3984375
2023-01-05,38763.7109375,52267.05859375,33317.44140625,79754.828125
2023-01-06,38584.140625,54443.859375,33676.30078125,80215.2734375
2023-01-09,39552.12109375,55532.140625,34071.05078125,80532.703125
2023-01-10,39259.53125,55233.46875,33665.2890625,80393.859375
2023-01-11,39147.9296875,55663.0390625,33647.30078125,79656.90625
2023-01-12,39642.55859375,55618.26953125,34183.44140625,80081.671875
2023-01-13,39820.19921875,56300.94140625,34131.5703125,80322.6328125
2023-01-16,39837.94140625,55988.609375,34358.48046875,80555.3125
2023-01-17,39438.3203125,56063.28125,34479.859375,80410.0
2023-01-18,39642.2109375,56834.75,34516.76171875,80014.3203125
2023-01-19,39571.3984375,56239.76953125,34607.5703125,80817.15625
2023-01-20,39504.0703125,55987.80859375,34385.37109375,80207.4609375
2023-01-23,40011.578125,56574.921875,34972.69140625,80933.359375
2023-01-24,39934.55078125,55860.03125,35179.23046875,80764.5234375
2023-01-25,39646.7109375,56176.12109375,34938.53125,80100.3515625
2023-01-26,39943.30859375,55994.828125,35418.05078125,80046.046875
2023-01-27,40162.96875,55742.69140625,35514.921875,79289.046875
2023-01-30,40197.76953125,55734.7890625,35541.328125,79960.6875
2023-01-31,39844.69140625,54314.1484375,35292.73046875,80038.3984375
2023-02-01,40741.828125,53911.75,35935.7109375,80834.3125
2023-02-02,40804.51171875,53668.9609375,36191.0703125,80648.1328125
2023-02-03,40821.98828125,54003.55078125,36672.390625,80850.5703125
2023-02-06,40391.890625,53169.3984375,36791.05859375,80772.5
2023-02-07,40251.30859375,53603.78125,36360.12109375,80310.9296875
2023-02-08,40305.28125,53618.8984375,36488.48046875,80297.078125
2023-02-09,40411.23046875,53240.1015625,36228.3203125,79480.9765625
2023-02-10,39763.87109375,52045.58984375,35801.44921875,79987.578125
2023-02-13,40127.98828125,52390.8515625,36181.48828125,80967.671875
2023-02-14,40262.7890625,52267.58984375,36352.53125,81212.0390625
2023-02-15,40054.62109375,50625.1015625,36302.6796875,81477.8984375
2023-02-16,40058.55859375,51717.421875,36465.890625,81125.0703125
2023-02-17,40109.9609375,51011.30859375,36295.921875,80674.078125
2023-02-20,40164.28125,52158.37109375,36136.87109375,81444.8515625
2023-02-21,40197.6484375,50722.328125,36440.98828125,81432.8515625
2023-02-22,40513.6484375,48644.69921875,35986.890625,81635.5625
2023-02-23,41165.390625,49149.44140625,35651.3203125,82943.78125
2023-02-24,40294.171875,47075.76171875,35240.05859375,82100.59375
2023-02-27,40421.33984375,47287.4609375,35348.8984375,82581.3515625
2023-02-28,40775.5,47403.1796875,35440.0703125,82479.6484375
2023-03-01,41064.6015625,48092.01953125,35603.08984375,82352.2734375
2023-03-02,40523.640625,47628.16015625,35121.19921875,81898.0234375
2023-03-03,40692.1015625,48768.30859375,35174.6796875,82102.65625
2023-03-06,41026.0390625,47685.87109375,36450.6796875,82504.1171875
2023-03-07,40878.26171875,47250.94140625,36189.73828125,82545.3671875
2023-03-08,40257.19921875,47129.69140625,36127.19140625,81707.140625
2023-03-09,40552.0390625,47008.80859375,35926.69921875,81457.046875
2023-03-10,39859.8984375,46858.30859375,35462.94921875,80810.7109375
2023-03-13,38722.62109375,47753.3984375,35188.37109375,79539.6328125
2023-03-14,38351.51953125,46812.33984375,34847.6796875,78993.609375
2023-03-15,37321.109375,45008.46875,34148.7109375,78020.0625
2023-03-16,37303.5,44404.58984375,34209.8515625,78414.2734375
2023-03-17,37107.53125,45390.0,33878.48828125,77977.8671875
2023-03-20,37027.05859375,47352.98046875,34440.2109375,78217.390625
2023-03-22,37500.3984375,47476.19140625,34648.37890625,78356.78125
2023-03-23,37822.8515625,47071.26953125,34497.76953125,78149.671875
2023-03-24,37240.44140625,46476.94140625,34146.94921875,78096.8828125
2023-03-27,37738.8203125,46869.26171875,34460.1796875,79431.7578125
2023-03-28,38264.66015625,47960.0390625,35130.6484375,80040.84375
2023-03-29,38227.3203125,48085.83984375,34282.640625,80043.84375
2023-03-30,38286.640625,48652.75,34196.19140625,79649.1875
2023-03-31,37980.76953125,47777.12890625,33898.5,79513.7421875
2023-04-03,38379.21875,48275.55859375,34328.51171875,79971.28125
2023-04-04,38759.30859375,49088.0390625,34810.78125,80542.609375
2023-04-05,38366.80859375,48813.3984375,34141.390625,79892.2890625
2023-04-06,38664.171875,49408.8203125,34519.75,80904.5625
2023-04-11,38947.6796875,50965.51171875,34796.30859375,80656.890625
2023-04-12,39216.890625,50950.69921875,34901.328125,80576.546875
2023-04-13,38984.5,51601.25,34680.01953125,79917.203125
2023-04-14,39173.30859375,50603.19140625,34607.23828125,80479.46875
2023-04-17,38626.2890625,50979.96875,34790.26953125,80313.4609375
2023-04-18,38138.48046875,52952.44921875,34469.96875,79941.6796875
2023-04-19,38026.16015625,51762.37890625,34585.80859375,80605.6171875
2023-04-20,38209.94140625,51691.6484375,34225.8203125,80619.859375
2023-04-21,38009.9609375,49898.12890625,34102.421875,80610.5390625
2023-04-24,38021.5,49922.91015625,34303.7109375,81368.15625
2023-04-25,37906.01171875,49139.96875,34107.359375,82236.953125
2023-04-26,38328.7890625,49694.94921875,34194.48046875,82491.6328125
2023-04-28,38566.21875,49714.8984375,34358.16015625,81911.28125
2023-05-02,38261.28125,49252.4609375,34196.98046875,81044.7734375
2023-05-03,38162.51953125,50118.30078125,34158.78125,80763.6015625
2023-05-04,37189.75,50770.359375,33812.2890625,79254.8984375
2023-05-05,37893.390625,51195.640625,34515.53125,79204.7734375
2023-05-08,37973.1484375,52103.73046875,34604.390625,79012.609375
2023-05-09,37903.19140625,51270.53125,34439.23046875,79169.4609375
2023-05-10,37273.44921875,51420.44140625,34377.9609375,78747.71875
2023-05-11,36136.75,50121.640625,34627.94140625,77526.3671875
2023-05-12,36728.5703125,50575.1484375,34853.5390625,78342.4296875
2023-05-15,36626.73828125,50404.12890625,34811.87109375,78020.2109375
2023-05-16,36598.6015625,49825.19921875,34919.390625,77892.5703125
2023-05-17,36211.23046875,50267.73828125,34448.51953125,76985.046875
2023-05-18,36226.48828125,49592.890625,34467.109375,76452.7578125
2023-05-19,36521.6796875,50168.078125,34778.87890625,76961.3515625
2023-05-22,36675.80078125,49820.58984375,34665.44140625,76729.2890625
2023-05-23,36543.2890625,49207.28125,34795.69140625,76623.0
2023-05-24,36332.96875,48136.75,34605.6015625,77234.609375
2023-05-25,36163.62890625,48526.03125,34499.8203125,77483.421875
2023-05-26,36048.1484375,48738.37890625,34448.3203125,77405.328125
2023-05-29,35906.578125,49022.83984375,34511.828125,77424.46875
2023-05-30,35444.94140625,48444.1015625,34587.390625,75273.84375
2023-05-31,35569.58984375,48769.69921875,34057.16015625,74338.0078125
2023-06-01,36074.7109375,49794.640625,34397.94921875,74767.7109375
2023-06-02,36516.2890625,50705.58984375,35129.98828125,74950.21875
2023-06-05,36889.75,50051.46875,34810.16015625,74868.7734375
2023-06-06,37279.21875,50106.58984375,35101.66015625,74729.5703125
2023-06-07,37724.87890625,50620.87890625,34949.80078125,75364.296875
2023-06-08,38132.71875,49902.12109375,34987.1015625,75260.7734375
2023-06-09,38804.6015625,49337.87890625,34672.23828125,76387.8203125
2023-06-12,38221.98046875,48116.05859375,34513.66015625,75764.4296875
2023-06-13,38727.21875,49327.48828125,34943.48828125,77112.421875
2023-06-14,39110.19921875,50152.62109375,35181.4296875,77218.09375
2023-06-15,39514.37109375,50002.83984375,35787.87109375,78036.0
2023-06-19,39590.859375,49000.9296875,35433.12890625,77467.09375
2023-06-20,39620.3203125,47467.69140625,35267.9296875,76926.1328125
2023-06-21,39287.23828125,46324.1484375,34546.80859375,76921.171875
2023-06-22,38784.80859375,45721.2109375,34295.26953125,77295.75
2023-06-23,38251.7890625,45472.5,34209.8984375,77590.171875
2023-06-26,38148.16015625,45279.19140625,34132.828125,76982.03125
2023-06-27,38123.8203125,44579.3515625,33920.44921875,76325.296875
2023-06-28,38350.4296875,44062.33984375,34181.359375,76475.5390625
2023-06-29,38436.05078125,44359.328125,34215.62890625,76582.78125
2023-06-30,39129.91015625,44870.98828125,34662.25,77481.1171875
2023-07-03,39257.1484375,45604.1484375,34670.76953125,77850.4609375
2023-07-04,39458.91015625,45419.1796875,34959.26171875,77962.5703125
2023-07-05,39396.0703125,45136.44921875,34942.5390625,77645.7890625
2023-07-06,38766.28125,43529.26171875,34607.7109375,76556.6328125
2023-07-07,39116.640625,44135.6796875,35098.53125,76730.8125
2023-07-10,38772.26171875,43698.6484375,34804.46875,76726.3203125
2023-07-11,38886.3515625,44250.73046875,34904.03125,77186.390625
2023-07-12,39494.1015625,45784.55859375,35423.51953125,77826.65625
2023-07-13,40051.73046875,46552.859375,35390.21875,77381.3203125
2023-07-14,40203.62109375,46985.12109375,35591.30859375,77771.78125
2023-07-17,40465.7890625,46170.828125,35490.41015625,77768.7890625
2023-07-18,40600.171875,46327.30078125,35765.05078125,77303.6484375
2023-07-19,40649.2890625,46061.12109375,35860.01171875,77380.2734375
2023-07-20,40639.828125,46591.3515625,35819.44921875,77703.2265625
2023-07-21,40553.12109375,46344.8515625,35483.62109375,77837.3828125
2023-07-24,40821.921875,45946.05859375,35421.96875,77506.0703125
2023-07-25,40756.58984375,46969.69140625,35632.01953125,77884.6015625
2023-07-26,41085.83984375,46543.51171875,35918.80078125,78231.0078125
2023-07-27,41807.37890625,46260.390625,36574.7890625,78823.15625
2023-07-28,41870.44921875,45737.73046875,36564.76171875,79424.9375
2023-07-31,41880.94140625,46377.0703125,36609.75,79347.28125
2023-08-01,41870.828125,45368.390625,36994.55859375,80066.1484375
2023-08-02,40901.6796875,43830.55078125,36468.0390625,79096.1796875
2023-08-03,40895.171875,44061.26953125,35496.2109375,79418.796875
2023-08-04,41651.359375,43735.6484375,36366.859375,78996.296875
2023-08-07,41739.4609375,43861.76953125,36592.26171875,79607.0078125
2023-08-08,41890.69921875,43528.9296875,36625.5703125,80085.5
2023-08-10,42231.62890625,43911.73046875,36630.828125,80531.3203125
2023-08-11,42043.76171875,43727.9609375,36593.62109375,79708.1875
2023-08-14,41609.359375,42368.75,36726.9609375,79917.3125
2023-08-15,41100.01953125,41898.03125,36532.578125,79380.78125
2023-08-16,41176.53125,41203.21875,36453.1484375,78975.1015625
2023-08-17,40839.1796875,40501.6484375,36311.7109375,78933.6328125
2023-08-18,40174.16015625,39732.12109375,35872.2109375,78077.1796875
2023-08-21,40835.05859375,39903.37109375,36088.23828125,78854.7578125
2023-08-22,40712.078125,39763.73046875,35858.48046875,78404.2578125
2023-08-23,41228.8203125,40677.75,35692.3984375,78890.3515625
2023-08-24,41551.98046875,40874.171875,35847.328125,79311.671875
2023-08-25,41371.96875,40519.87109375,35926.41015625,79066.8125
2023-08-28,41767.62890625,41674.46875,36576.21875,79606.0390625
2023-08-29,41506.26171875,41262.91015625,36548.23046875,79085.7421875
2023-08-30,41741.96875,41862.8984375,37238.66015625,81132.71875
2023-08-31,41241.33984375,41877.890625,37177.05078125,80712.3125
2023-09-01,41179.671875,41583.69140625,36879.48828125,80075.8203125
2023-09-04,41389.171875,41862.3203125,37260.8203125,80846.9921875
2023-09-05,41294.91015625,41417.33984375,36644.140625,80195.4296875
2023-09-06,40910.75,41177.21875,36332.9609375,79594.9765625
2023-09-07,40494.9609375,40241.55078125,36147.4296875,79397.75
2023-09-08,41150.80078125,40160.828125,35990.19140625,80656.6484375
2023-09-11,41202.26171875,40639.390625,36104.640625,80903.1328125
2023-09-12,41083.5,40887.26171875,35868.98828125,80379.3984375
2023-09-13,40391.5,40560.73828125,35760.8203125,80025.78125
2023-09-14,40053.87109375,42613.609375,36163.87109375,80136.046875
2023-09-15,39541.76171875,43584.75,36439.890625,80612.8125
2023-09-18,39338.73046875,43084.80859375,36773.30078125,79823.1328125
2023-09-19,39284.05859375,42907.7890625,36875.91015625,79489.359375
2023-09-20,40429.6796875,43644.1015625,37068.3984375,79963.4921875
2023-09-21,39910.48046875,42400.37890625,36889.05859375,79148.0
2023-09-22,39915.55078125,42305.51953125,36717.6015625,78428.71875
2023-09-26,39598.390625,41854.828125,36938.7890625,78046.84375
2023-09-27,39419.1484375,41297.44921875,36620.6484375,76978.703125
2023-09-28,39474.8515625,41925.21875,36877.98046875,77433.65625
2023-09-29,39251.91015625,41777.5390625,36889.08984375,77553.5
2023-10-02,38558.359375,40712.12890625,36609.76171875,76506.5234375
2023-10-03,38839.421875,40044.73828125,36128.48828125,76533.296875
2023-10-04,38626.23046875,39765.8984375,36206.640625,75897.8125
2023-10-05,39029.51953125,39931.55859375,36809.12109375,77531.0390625
2023-10-06,39146.4609375,40380.7109375,37018.91015625,76595.6171875
2023-10-09,38896.109375,41284.3515625,36872.75,76292.15625
2023-10-10,40114.73046875,43044.94921875,37364.62109375,77545.21875
2023-10-11,39929.73046875,43062.73828125,37405.23046875,77671.40625
2023-10-12,39424.48828125,43162.98046875,37325.6796875,77652.671875
2023-10-13,39019.98046875,43889.921875,36836.75,75650.09375
2023-10-16,39026.55078125,44051.2890625,36549.58984375,75787.9765625
2023-10-17,39205.12109375,43945.12890625,36276.2109375,74778.0625
2023-10-18,38660.21875,43169.73046875,35799.1796875,74557.2265625
2023-10-19,38558.33984375,42231.25,34722.7109375,74039.140625
2023-10-20,37861.58984375,41899.640625,34594.94921875,74025.1171875
2023-10-23,38169.71875,40977.4296875,34763.48046875,74491.0703125
2023-10-24,38250.94921875,41100.16015625,35066.1015625,74825.6015625
2023-10-25,38119.80078125,40932.44140625,35092.4609375,75055.4375
2023-10-26,37759.87890625,41011.76171875,35111.51953125,75345.3203125
2023-10-27,37358.8515625,40820.6484375,35095.83984375,74388.2109375
2023-10-30,37752.12109375,40992.26171875,35306.6015625,75416.0
2023-10-31,38032.359375,40289.26171875,35546.08984375,75517.390625
2023-11-01,38287.98828125,39707.828125,35917.96875,75952.3125
2023-11-02,39761.48828125,40143.44921875,36291.26171875,77653.6796875
2023-11-03,40340.859375,41135.8203125,36421.73046875,77871.3671875
2023-11-06,40172.171875,42074.12890625,36386.9296875,77776.1328125
2023-11-07,39394.0,40297.8203125,35994.98828125,77330.2109375
2023-11-08,39871.6484375,40668.609375,36287.6484375,78799.6484375
2023-11-09,39831.359375,40137.78125,36661.48828125,78710.8515625
2023-11-10,39996.55859375,38607.30859375,36926.078125,78874.8125
2023-11-13,39757.859375,39196.05078125,37311.140625,79547.3671875
2023-11-14,40723.390625,40886.05078125,37674.078125,79312.7734375
2023-11-15,41702.171875,41152.078125,38124.78125,79337.78125
2023-11-16,40782.76171875,41158.26171875,37751.7109375,79061.8125
2023-11-17,40737.41015625,41476.5390625,37782.80078125,79075.40625
2023-11-20,40945.75,41590.71875,37797.1015625,79170.96875
2023-11-21,41027.91015625,41614.62890625,37137.5703125,79428.28125
2023-11-22,40874.21875,42181.1484375,37186.19921875,80271.8203125
2023-11-23,41227.01953125,42160.44140625,37391.33984375,81207.5
2023-11-24,41675.140625,42263.75,37450.6484375,81641.7734375
2023-11-27,41274.98828125,42542.66015625,37177.6015625,81277.0
2023-11-28,41258.2109375,43132.71875,36434.390625,81251.7421875
2023-11-29,41121.2890625,42990.640625,36108.4609375,80777.7734375
2023-11-30,41171.12109375,43061.5,36435.87890625,81053.671875
2023-12-01,41273.69140625,44024.6796875,36675.76171875,80006.296875
2023-12-04,41513.28125,43066.0,37018.828125,81604.0703125
2023-12-05,41357.7890625,42137.23046875,37009.03125,81503.1875
2023-12-06,41546.859375,42558.359375,37253.1484375,79391.4921875
2023-12-07,40894.0390625,42385.46875,37249.12109375,79326.8671875
2023-12-08,40703.83984375,40116.6484375,37169.4296875,80307.65625
2023-12-11,40919.578125,39483.94921875,37566.859375,80407.078125
2023-12-12,40302.05859375,38030.83984375,36907.1484375,79975.109375
2023-12-13,40640.421875,37539.078125,37150.05859375,79579.390625
2023-12-14,42155.9296875,40260.94921875,38115.16015625,81571.7890625
2023-12-18,41166.98828125,40854.87109375,37543.7890625,79513.28125
2023-12-19,41087.9609375,41706.9609375,38002.62890625,79433.46875
2023-12-20,41436.71875,41584.2109375,38074.1484375,79468.796875
2023-12-21,41596.05078125,42087.28125,38226.921875,79845.5390625
2023-12-22,42324.53125,42406.98828125,38270.7109375,80231.8984375
2023-12-27,43163.5703125,43730.3203125,38839.9296875,81930.3671875
2023-12-28,43189.5,43134.421875,39054.28125,81966.2109375
2023-12-29,43451.69140625,42917.1796875,38964.48828125,82381.3125
2024-01-02,43077.1796875,41777.73828125,38621.890625,82096.6171875
2024-01-03,42259.3984375,40331.51953125,38341.76953125,81598.1484375
2024-01-04,42260.9609375,40318.23046875,38339.37109375,81406.46875
2024-01-05,42350.4609375,40294.80078125,37961.69921875,81865.828125
2024-01-08,42474.140625,39396.5,38146.83984375,82578.7890625
2024-01-09,42512.6484375,39067.55859375,38105.55859375,82242.5234375
2024-01-10,42401.75,38868.7890625,37873.7109375,82759.421875
2024-01-11,42549.19921875,38912.9296875,37681.1015625,82128.8984375
2024-01-12,42685.109375,39751.26953125,37637.58984375,82277.453125
2024-01-15,42022.5703125,39427.7890625,37822.12109375,82269.078125
2024-01-16,41974.37890625,38780.7890625,37691.140625,81722.6015625
2024-01-17,41331.140625,37659.37109375,37381.55859375,81544.2421875
2024-01-18,41635.80859375,37963.12890625,37474.80078125,81260.4296875
2024-01-19,41981.5390625,38104.01171875,37051.94921875,82032.6015625
2024-01-22,41789.109375,37838.98828125,36974.4609375,82406.0078125
2024-01-23,42133.87109375,38894.109375,37456.3984375,81807.6328125
2024-01-24,42280.80859375,39761.3984375,37332.01953125,81941.84375
2024-01-25,41968.12890625,39587.1015625,37745.28125,81664.8203125
2024-01-26,42511.140625,40212.6484375,38124.76171875,82336.03125
2024-01-29,42058.7890625,39968.28125,37757.71875,81987.296875
2024-01-30,42226.19921875,40353.23828125,37438.01171875,82739.2265625
2024-01-31,42468.1796875,40305.25,37174.87109375,82920.7421875
2024-02-01,42117.25,40241.890625,36780.05078125,83410.0078125
2024-02-02,42098.05078125,39726.37890625,36400.26171875,83811.15625
2024-02-05,42099.75,38975.78125,36375.26953125,84360.953125
2024-02-06,42260.55078125,39216.21875,36161.80078125,83955.7265625
2024-02-07,42049.83984375,38644.28125,36301.9609375,83899.546875
2024-02-08,41919.140625,37810.16015625,35630.7890625,84613.90625
2024-02-09,41884.23828125,37062.19140625,35983.828125,83874.2421875
2024-02-12,41886.8515625,37639.05078125,36109.83984375,83430.7890625
2024-02-13,41641.578125,37190.171875,35974.921875,82894.203125
2024-02-14,41979.55859375,36966.73046875,36216.1484375,82502.421875
2024-02-15,41803.87890625,37729.26953125,36177.62890625,82159.703125
2024-02-16,42164.71875,37990.91015625,36050.890625,82451.5234375
2024-02-19,42272.76171875,37883.0703125,36202.75,82482.7109375
2024-02-20,42114.44140625,37549.66015625,36161.83984375,82767.171875
2024-02-21,42458.44140625,36891.62890625,36335.23046875,83109.8515625
2024-02-22,42986.25,37461.23828125,37304.828125,83706.78125
2024-02-23,42731.3515625,38001.41015625,37515.6796875,83712.921875
2024-02-26,42356.578125,37369.46875,37230.12109375,83614.34375
2024-02-27,42128.41015625,37570.96875,36522.1484375,82356.1171875
2024-02-28,41798.12890625,36829.87890625,36716.23828125,82018.9765625
2024-02-29,42068.30078125,37530.51171875,36850.26953125,82097.2734375
2024-03-01,42502.390625,37360.6484375,36930.6484375,81421.859375
2024-03-04,42138.671875,37649.890625,37350.0390625,80958.9609375
2024-03-05,41890.69140625,38052.98828125,37175.51171875,80897.3828125
2024-03-06,42620.80859375,38924.62109375,37801.078125,82727.1796875
2024-03-07,41983.55859375,39963.8984375,37342.19921875,82295.703125
2024-03-08,42177.83984375,40226.80859375,36990.05859375,82191.03125
2024-03-11,42116.2109375,39849.55859375,36429.48046875,82244.296875
2024-03-12,41925.33984375,39573.05078125,36372.19140625,82659.140625
2024-03-13,42073.30078125,40600.62109375,36245.03125,83209.2578125
2024-03-14,41656.6484375,40015.1015625,36276.12109375,82998.7421875
2024-03-15,41154.51171875,39788.0703125,36202.75,81424.0
2024-03-18,40765.62109375,39161.41015625,35625.12890625,80993.078125
2024-03-19,40616.921875,38553.078125,35678.05859375,80541.59375
2024-03-20,40565.48046875,39466.73046875,36111.8203125,80918.828125
2024-03-22,40556.9296875,41152.1015625,36337.921875,81330.3125
2024-03-25,40403.26171875,41292.48046875,36129.08984375,81427.1328125
2024-03-26,40479.03125,41036.75,36224.66015625,81385.140625
2024-03-27,40608.0703125,40892.3515625,36503.69140625,81428.609375
2024-03-28,40581.75,42004.98828125,36358.078125,81702.3125
2024-04-02,40189.94140625,42814.87109375,35747.98046875,81642.3984375
2024-04-03,39781.83984375,42932.4609375,35388.46875,80680.46875
2024-04-04,40431.390625,44444.609375,36277.8515625,80812.3828125
2024-04-05,40137.94921875,44053.25,36120.98828125,79835.0
2024-04-08,40395.69140625,45230.3515625,36262.1015625,79266.1796875
2024-04-09,40703.640625,45891.8515625,36696.19921875,79266.15625
2024-04-10,40222.2109375,45687.44140625,36837.48828125,79330.203125
2024-04-11,40103.7890625,45638.55078125,36765.76171875,79301.71875
2024-04-12,39000.28125,48491.328125,36519.578125,78284.4921875
2024-04-15,38999.05078125,46960.01953125,36652.359375,77684.953125
2024-04-16,38558.3515625,45239.51171875,36244.421875,76748.578125
2024-04-17,37993.53125,46427.66015625,35950.828125,76052.296875
2024-04-18,38208.12890625,46331.71875,36092.94140625,76939.2265625
2024-04-19,38230.6484375,46314.69140625,37136.6484375,77117.328125
2024-04-22,38500.94921875,44606.328125,37314.0390625,77982.796875
2024-04-23,39089.5,43642.46875,37295.890625,78092.28125
2024-04-24,38968.55859375,44159.0703125,37457.80078125,78845.7421875
2024-04-25,38882.98828125,45037.828125,37051.859375,78220.75
2024-04-26,39695.51171875,45310.3984375,37633.5,78654.15625
2024-04-29,40319.78125,46504.98046875,38251.3984375,79252.4296875
2024-04-30,40705.41015625,44610.05859375,38400.3515625,80028.1015625
2024-05-02,40701.25,43964.9609375,38358.3203125,79390.7265625
2024-05-03,40634.80078125,43980.078125,38857.6484375,79708.0234375
2024-05-06,40702.46875,44818.859375,38993.8984375,79438.953125
2024-05-07,40979.03125,44683.69921875,38938.859375,80170.9921875
2024-05-08,41140.62109375,44729.4609375,39260.328125,81491.78125
2024-05-09,41091.609375,45273.2109375,39374.23046875,80924.2265625
2024-05-10,41587.08984375,46528.0703125,39265.6796875,81483.6875
2024-05-13,41737.6484375,46265.66015625,39384.4296875,82035.0703125
2024-05-14,41291.078125,45895.9296875,39649.4296875,82295.25
2024-05-15,41847.76171875,46284.37890625,40020.05859375,82727.1171875
2024-05-16,42134.4296875,45913.73046875,39943.609375,82745.2109375
2024-05-17,42079.62109375,46904.01953125,39802.0390625,82614.578125
2024-05-20,42377.48046875,47713.58984375,39921.01171875,82591.640625
2024-05-21,42392.109375,47334.828125,39561.01171875,81867.7421875
2024-05-22,42389.71875,46602.328125,39818.3203125,82430.0234375
2024-05-23,42135.359375,45826.921875,39567.87109375,82161.359375
2024-05-24,42243.33984375,46124.0390625,40141.328125,81851.6796875
2024-05-27,41851.328125,46369.12890625,40030.51171875,81479.9765625
2024-05-28,41932.55859375,45750.109375,40014.890625,81454.21875
2024-05-30,40571.80078125,45287.328125,39200.6796875,80577.2265625
2024-05-31,40584.6796875,44885.91015625,39190.109375,80439.7109375
2024-06-03,41953.55078125,44304.30078125,39650.87109375,81292.5078125
2024-06-04,41430.58984375,42866.55859375,39369.01171875,80849.7265625
2024-06-05,40749.9296875,43559.390625,38908.5390625,81075.3984375
2024-06-06,40496.328125,44110.75,38869.80859375,81627.6796875
2024-06-07,40820.73828125,43285.671875,38853.3515625,81379.046875
2024-06-10,40731.55859375,42686.8984375,38268.078125,80340.6171875
2024-06-11,41193.578125,41945.8515625,38310.33984375,80035.140625
2024-06-12,41757.30859375,42603.109375,38422.2890625,80514.34375
2024-06-13,42214.87109375,41212.25,38146.16015625,79885.5
2024-06-14,43725.01171875,40686.73828125,38850.25,80411.75
2024-06-18,46540.890625,41136.41015625,40644.44140625,83361.3125
2024-06-19,46887.328125,41951.62109375,41102.62109375,84536.390625
2024-06-20,46127.33984375,42581.390625,41301.7109375,84150.2265625
2024-06-21,46280.03125,42344.37109375,41380.828125,84265.7890625
2024-06-24,45999.23828125,43378.421875,40981.8203125,84456.2265625
2024-06-25,45744.51171875,43104.48046875,40692.91015625,84317.4296875
2024-06-26,45443.66015625,43165.640625,40426.21875,83670.8984375
2024-06-27,44677.3984375,43644.55078125,40891.37109375,83340.4765625
2024-06-28,45900.578125,43304.5703125,41099.01953125,83634.1328125
2024-07-01,46449.76171875,42965.71875,41956.1796875,84199.0
2024-07-02,45726.76171875,43157.0,41545.51953125,84292.2890625
2024-07-03,46405.80078125,44676.109375,42078.69921875,84942.9375
2024-07-04,46578.69140625,45150.48828125,42248.8515625,85298.296875
2024-07-05,46195.37890625,45410.30859375,42173.2890625,84342.4921875
2024-07-08,46483.359375,44924.9296875,42182.48046875,84410.1171875
2024-07-09,46381.3984375,44821.19921875,42057.19140625,84616.6015625
2024-07-10,46098.0,45030.390625,41944.66015625,84627.1484375
2024-07-11,46631.23046875,45158.46875,42190.921875,84845.703125
2024-07-12,46822.390625,45171.58984375,42030.359375,85390.421875
2024-07-15,47392.80078125,45349.7890625,42191.98828125,86375.3828125
2024-07-16,46677.75,45521.05078125,42253.03125,85219.7265625
2024-07-17,46069.53125,45303.48046875,41665.55078125,85367.296875
2024-07-18,46006.671875,44929.44140625,41717.328125,86227.15625
2024-07-19,46207.76953125,44221.08984375,41496.44921875,86300.4296875
2024-07-22,46522.359375,43782.1015625,41847.94921875,87457.8828125
2024-07-23,46792.12890625,44142.51171875,41822.69140625,87272.46875
2024-07-24,46524.19140625,44637.328125,41654.33984375,86982.8125
2024-07-25,47121.58984375,43678.21875,41708.30078125,88461.6484375
2024-07-26,47366.6015625,44260.94921875,41709.5703125,88488.1015625
2024-07-29,47250.44140625,44201.3515625,41702.6484375,88711.921875
2024-07-30,47576.91015625,43793.48828125,41501.0,88831.34375
2024-07-31,48296.76171875,45637.44921875,41747.66015625,89613.40625
2024-08-01,48049.98828125,44519.01171875,41791.26171875,89523.9296875
2024-08-02,47332.76171875,43318.140625,40680.73828125,89200.828125
2024-08-05,46687.078125,42569.41015625,39844.78125,87593.5703125
2024-08-06,46699.37109375,42791.6796875,39691.21875,87636.78125
2024-08-07,47172.3203125,42876.51953125,40599.3203125,88180.0625
2024-08-08,47316.5703125,42589.83984375,40589.62890625,88293.296875
2024-08-12,47080.98046875,42052.5390625,39876.1796875,88060.0390625
2024-08-13,47490.3515625,42374.01953125,39953.98046875,88117.0625
2024-08-14,48152.7109375,42311.0390625,40404.671875,89315.9375
2024-08-15,48868.0703125,42771.01953125,40849.3515625,88668.5703125
2024-08-16,49309.91015625,42894.26171875,41522.19921875,89135.421875
2024-08-19,49877.3984375,43939.30859375,41899.37109375,89541.0625
2024-08-20,49618.19140625,44629.94140625,41692.8515625,89024.1328125
2024-08-21,49797.421875,44475.51953125,41688.921875,89257.78125
2024-08-22,49358.51953125,43586.66015625,41578.4609375,89588.34375
2024-08-23,50258.078125,43120.828125,42309.140625,90118.8984375
2024-08-26,50651.91015625,42897.05078125,42325.19921875,89385.53125
2024-08-27,50966.55078125,42983.51171875,42657.3984375,90112.8515625
2024-08-28,51042.69140625,41864.23828125,42857.73828125,90682.3828125
2024-08-29,51220.66015625,42017.390625,43036.671875,91370.109375
2024-08-30,50951.16015625,40884.48046875,42821.078125,91392.7578125
2024-09-02,50717.80078125,40876.37890625,42547.44140625,91623.96875
2024-09-03,50134.08984375,39512.1796875,42105.46875,90821.6328125
2024-09-04,50344.98828125,39230.2109375,42038.62109375,91077.1328125
